45316212-4,,4,Installation of traffic lights,45310000-3,en
45316213-1,,4,Installation of traffic guidance equipment,45310000-3,en
45316220-3,,4,Installation of airport signalling equipment,45310000-3,en
45316230-6,,4,Installation of port signalling equipment,45310000-3,en
45317000-2,,4,Other electrical installation work,45310000-3,en
45317100-3,,4,Electrical installation work of pumping equipment,45310000-3,en
45317200-4,,4,Electrical installation work of transformers,45310000-3,en
45317300-5,,4,Electrical installation work of electrical distribution apparatus,45310000-3,en
45317400-6,,4,Electrical installation work of filtration equipment,45310000-3,en
45320000-6,,3,Insulation work,45300000-0,en
45321000-3,,4,Thermal insulation work,45320000-6,en
45323000-7,,4,Sound insulation work,45320000-6,en
45324000-4,,4,Plasterboard works,45320000-6,en
45330000-9,,3,Plumbing and sanitary works,45300000-0,en
45331000-6,,4,"Heating, ventilation and air-conditioning installation work",45330000-9,en
45331100-7,,4,Central-heating installation work,45330000-9,en
45331110-0,,4,Boiler installation work,45330000-9,en
45331200-8,,4,Ventilation and air-conditioning installation work,45330000-9,en
45331210-1,,4,Ventilation installation work,45330000-9,en
45331211-8,,4,Outdoor ventilation installation work,45330000-9,en
45331220-4,,4,Air-conditioning installation work,45330000-9,en
45331221-1,,4,Partial air-conditioning installation work,45330000-9,en
45331230-7,,4,Installation work of cooling equipment,45330000-9,en
45331231-4,,4,Installation work of refrigeration equipment,45330000-9,en
45332000-3,,4,Plumbing and drain-laying work,45330000-9,en
45332200-5,,4,Water plumbing work,45330000-9,en
45332300-6,,4,Drain-laying work,45330000-9,en
45332400-7,,4,Sanitary fixture installation work,45330000-9,en
45333000-0,,4,Gas-fitting installation work,45330000-9,en
45333100-1,,4,Gas regulation equipment installation work,45330000-9,en
45333200-2,,4,Gas meter installation work,45330000-9,en
45340000-2,,3,"Fencing, railing and safety equipment installation work",45300000-0,en
453en000-9,,4,Erection of railings,45340000-2,en
45342000-6,,4,Erection of fencing,45340000-2,en
45343000-3,,4,Fire-prevention installation works,45340000-2,en
45343100-4,,4,Fireproofing work,45340000-2,en
45343200-5,,4,Firefighting equipment installation work,45340000-2,en
45343210-8,,4,CO2 fire-extinguishing equipment installation work,45340000-2,en
45343220-1,,4,Fire-extinguishers installation work,45340000-2,en
45343230-4,,4,Sprinkler systems installation work,45340000-2,en
45350000-5,,3,Mechanical installations,45300000-0,en
45351000-2,,4,Mechanical engineering installation works,45350000-5,en
45400000-1,,2,Building completion work,45000000-7,en
45en0000-4,,3,Plastering work,45400000-1,en
45420000-7,,3,Joinery and carpentry installation work,45400000-1,en
45421000-4,,4,Joinery work,45420000-7,en
45421100-5,,4,Installation of doors and windows and related components,45420000-7,en
45421110-8,,4,Installation of door and window frames,45420000-7,en
45421111-5,,4,Installation of door frames,45420000-7,en
45421112-2,,4,Installation of window frames,45420000-7,en
45421120-1,,4,Installation of thresholds,45420000-7,en
45421130-4,,4,Installation of doors and windows,45420000-7,en
45421131-1,,4,Installation of doors,45420000-7,en
45421132-8,,4,Installation of windows,45420000-7,en
45421140-7,,4,Installation of metal joinery except doors and windows,45420000-7,en
454211en-4,,4,Installation of partitioning,45420000-7,en
45421142-1,,4,Installation of shutters,45420000-7,en
45421143-8,,4,Installation work of blinds,45420000-7,en
45421144-5,,4,Installation work of awnings,45420000-7,en
45421145-2,,4,Installation work of roller blinds,45420000-7,en
45421146-9,,4,Installation of suspended ceilings,45420000-7,en
45421147-6,,4,Installation of grilles,45420000-7,en
45421148-3,,4,Installation of gates,45420000-7,en
45421150-0,,4,Non-metal joinery installation work,45420000-7,en
45421151-7,,4,Installation of fitted kitchens,45420000-7,en
45421152-4,,4,Installation of partition walls,45420000-7,en
45421153-1,,4,Installation of built-in furniture,45420000-7,en
45421160-3,,4,Ironmongery work,45420000-7,en
45422000-1,,4,Carpentry installation work,45420000-7,en
45422100-2,,4,Woodwork,45420000-7,en
45430000-0,,3,Floor and wall covering work,45400000-1,en
45431000-7,,4,Tiling work,45430000-0,en
45431100-8,,4,Floor-tiling work,45430000-0,en
45431200-9,,4,Wall-tiling work,45430000-0,en
45432000-4,,4,"Floor-laying and covering, wall-covering and wall-papering work",45430000-0,en
45432100-5,,4,Floor laying and covering work,45430000-0,en
45432110-8,,4,Floor-laying work,45430000-0,en
45432111-5,,4,Laying work of flexible floor coverings,45430000-0,en
45432112-2,,4,Laying of paving,45430000-0,en
45432113-9,,4,Parquet flooring,45430000-0,en
45432114-6,,4,Wood flooring work,45430000-0,en
45432120-1,,4,False floor installation work,45430000-0,en
45432121-8,,4,Computer floors,45430000-0,en
45432130-4,,4,Floor-covering work,45430000-0,en
45432200-6,,4,Wall-covering and wall-papering work,45430000-0,en
45432210-9,,4,Wall-covering work,45430000-0,en
45432220-2,,4,Wall-papering work,45430000-0,en
45440000-3,,3,Painting and glazing work,45400000-1,en
454en000-0,,4,Glazing work,45440000-3,en
45442000-7,,4,Application work of protective coatings,45440000-3,en
45442100-8,,4,Painting work,45440000-3,en
45442110-1,,4,Painting work of buildings,45440000-3,en
45442120-4,,4,Painting and protective-coating work of structures,45440000-3,en
45442121-1,,4,Painting work of structures,45440000-3,en
45442180-2,,4,Repainting work,45440000-3,en
45442190-5,,4,Paint-stripping work,45440000-3,en
45442200-9,,4,Application work of anti-corrosive coatings,45440000-3,en
45442210-2,,4,Galvanizing works,45440000-3,en
45442300-0,,4,Surface-protection work,45440000-3,en
45443000-4,,4,Facade work,45440000-3,en
45450000-6,,3,Other building completion work,45400000-1,en
45451000-3,,4,Decoration work,45450000-6,en
45451100-4,,4,Ornamentation fitting work,45450000-6,en
45451200-5,,4,Panelling work,45450000-6,en
45451300-6,,4,Interior gardens,45450000-6,en
45452000-0,,4,Exterior cleaning work for buildings,45450000-6,en
45452100-1,,4,Blast cleaning work for building exteriors,45450000-6,en
45453000-7,,4,Overhaul and refurbishment work,45450000-6,en
45453100-8,,4,Refurbishment work,45450000-6,en
45454000-4,,4,Restructuring work,45450000-6,en
4545en00-5,,4,Restoration work,45450000-6,en
45500000-2,,2,Hire of construction and civil engineering machinery and equipment with operator,45000000-7,en
45510000-5,,3,Hire of cranes with operator,45500000-2,en
45520000-8,,3,Hire of earthmoving equipment with operator,45500000-2,en
48000000-8,,1,Software package and information systems,"",en
48100000-9,,2,Industry specific software package,48000000-8,en
48110000-2,,3,Point of sale (POS) software package,48100000-9,en
48120000-5,,3,Flight control software package,48100000-9,en
48121000-2,,4,Air traffic control software package,48120000-5,en
48130000-8,,3,Aviation ground support and mdmdb software package,48100000-9,en
48131000-5,,4,Aviation ground support software package,48130000-8,en
48132000-2,,4,Aviation mdmdb software package,48130000-8,en
48140000-1,,3,Railway traffic control software package,48100000-9,en
48150000-4,,3,Industrial control software package,48100000-9,en
48151000-1,,4,Computer control system,48150000-4,en
48160000-7,,3,Library software package,48100000-9,en
48161000-4,,4,Library management system,48160000-7,en
48170000-0,,3,Compliance software package,48100000-9,en
48180000-3,,3,Medical software package,48100000-9,en
48190000-6,,3,Educational software package,48100000-9,en
48200000-0,,2,"Networking, Internet and intranet software package",48000000-8,en
48210000-3,,3,Networking software package,48200000-0,en
48211000-0,,4,Platform interconnectivity software package,48210000-3,en
48212000-7,,4,Optical jukebox server software package,48210000-3,en
48213000-4,,4,Operating system enhancement software package,48210000-3,en
48214000-1,,4,Network operating system software package,48210000-3,en
48215000-8,,4,Networking developers software package,48210000-3,en
48216000-5,,4,Network connectivity terminal emulation software package,48210000-3,en
48217000-2,,4,Transaction-processing software package,48210000-3,en
48217100-3,,4,Mainframe transaction processing software package,48210000-3,en
48217200-4,,4,Minicomputer transaction processing software package,48210000-3,en
48217300-5,,4,Microcomputer transaction processing software package,48210000-3,en
48218000-9,,4,License management software package,48210000-3,en
48219000-6,,4,Miscellaneous networking software package,48210000-3,en
48219100-7,,4,Gateway software package,48210000-3,en
48219200-8,,4,Compact disk (CD) server software package,48210000-3,en
48219300-9,,4,Administration software package,48210000-3,en
48219400-0,,4,Transaction server software package,48210000-3,en
48219500-1,,4,Switch or router software package,48210000-3,en
48219600-2,,4,Multiplexer software package,48210000-3,en
48219700-3,,4,Communications server software package,48210000-3,en
48219800-4,,4,Bridge software package,48210000-3,en
48220000-6,,3,Internet and intranet software package,48200000-0,en
48221000-3,,4,Internet browsing software package,48220000-6,en
48222000-0,,4,Web server software package,48220000-6,en
48223000-7,,4,Electronic mail software package,48220000-6,en
48224000-4,,4,Web page editing software package,48220000-6,en
48300000-1,,2,"Document creation, drawing, imaging, scheduling and productivity software package",48000000-8,en
48310000-4,,3,Document creation software package,48300000-1,en
48311000-1,,4,Document management software package,48310000-4,en
48311100-2,,4,Document management system,48310000-4,en
48312000-8,,4,Electronic publishing software package,48310000-4,en
48313000-5,,4,Optical-character-recognition (OCR) software package,48310000-4,en
48313100-6,,4,Optical reading system,48310000-4,en
48314000-2,,4,Voice recognition software package,48310000-4,en
48315000-9,,4,Desktop-publishing software package,48310000-4,en
48316000-6,,4,Presentation software package,48310000-4,en
48317000-3,,4,Word-processing software package,48310000-4,en
48318000-0,,4,Scanner software package,48310000-4,en
48319000-7,,4,Spell checkers,48310000-4,en
48320000-7,,3,Drawing and imaging software package,48300000-1,en
48321000-4,,4,Computer-aided design (CAD) software package,48320000-7,en
48321100-5,,4,Computer-aided design (CAD) system,48320000-7,en
48322000-1,,4,Graphics software package,48320000-7,en
48323000-8,,4,Computer-aided manufacturing (CAM) software package,48320000-7,en
48324000-5,,4,Charting software package,48320000-7,en
48325000-2,,4,Form-making software package,48320000-7,en
48326000-9,,4,Mapping software package,48320000-7,en
48326100-0,,4,Digital mapping system,48320000-7,en
48327000-6,,4,Drawing and painting software package,48320000-7,en
48328000-3,,4,Image-processing software package,48320000-7,en
48329000-0,,4,Imaging and archiving system,48320000-7,en
48330000-0,,3,Scheduling and productivity software package,48300000-1,en
48331000-7,,4,Project management software package,48330000-0,en
48332000-4,,4,Scheduling software package,48330000-0,en
48333000-1,,4,Contact management software package,48330000-0,en
48400000-2,,2,Business transaction and personal business software package,48000000-8,en
48en0000-5,,3,Investment management and tax preparation software package,48400000-2,en
48en1000-2,,4,Investment management software package,48en0000-5,en
48en2000-9,,4,Tax preparation software package,48en0000-5,en
48420000-8,,3,Facilities management software package and software package suite,48400000-2,en
48421000-5,,4,Facilities management software package,48420000-8,en
48422000-2,,4,Software package suites,48420000-8,en
48430000-1,,3,Inventory management software package,48400000-2,en
48440000-4,,3,Financial analysis and accounting software package,48400000-2,en
484en000-1,,4,Financial analysis software package,48440000-4,en
48442000-8,,4,Financial systems software package,48440000-4,en
48443000-5,,4,Accounting software package,48440000-4,en
48444000-2,,4,Accounting system,48440000-4,en
4844en00-3,,4,Billing system,48440000-4,en
48445000-9,,4,Customer Relation Management software package,48440000-4,en
48450000-7,,3,Time accounting or human resources software package,48400000-2,en
48451000-4,,4,Enterprise resource planning software package,48450000-7,en
48460000-0,,3,"Analytical, scientific, mathematical or forecasting software package",48400000-2,en
48461000-7,,4,Analytical or scientific software package,48460000-0,en
48462000-4,,4,Mathematical or forecasting software package,48460000-0,en
48463000-1,,4,Statistical software package,48460000-0,en
48470000-3,,3,Auction software package,48400000-2,en
48480000-6,,3,"Sales, marketing and business intelligence software package",48400000-2,en
48481000-3,,4,Sales or marketing software package,48480000-6,en
48482000-0,,4,Business intelligence software package,48480000-6,en
48490000-9,,3,Procurement software package,48400000-2,en
48500000-3,,2,Communication and multimedia software package,48000000-8,en
48510000-6,,3,Communication software package,48500000-3,en
48511000-3,,4,Desktop communications software package,48510000-6,en
48512000-0,,4,Interactive voice response software package,48510000-6,en
48513000-7,,4,Modem software package,48510000-6,en
48514000-4,,4,Remote access software package,48510000-6,en
48515000-1,,4,Video conferencing software package,48510000-6,en
48516000-8,,4,Exchange software package,48510000-6,en
48517000-5,,4,IT software package,48510000-6,en
48518000-2,,4,Emulation software package,48510000-6,en
48519000-9,,4,Memory-management software package,48510000-6,en
48520000-9,,3,Multimedia software package,48500000-3,en
48521000-6,,4,Music or sound editing software package,48520000-9,en
48522000-3,,4,Virtual keyboard software package,48520000-9,en
48600000-4,,2,Database and operating software package,48000000-8,en
48610000-7,,3,Database systems,48600000-4,en
48611000-4,,4,Database software package,48610000-7,en
48612000-1,,4,Database-management system,48610000-7,en
48613000-8,,4,Electronic data management (EDM),48610000-7,en
48614000-5,,4,Data-acquisition system,48610000-7,en
48620000-0,,3,Operating systems,48600000-4,en
48621000-7,,4,Mainframe operating system software package,48620000-0,en
48622000-4,,4,Minicomputer operating system software package,48620000-0,en
48623000-1,,4,Microcomputer operating system software package,48620000-0,en
48624000-8,,4,Personal computer (PC) operating system software package,48620000-0,en
48625000-5,,4,Open systems operating systems,48620000-0,en
48626000-2,,4,Clustering software package,48620000-0,en
48627000-9,,4,Real-time operating system software package,48620000-0,en
48628000-9,,4,Micro-channel architecture,48620000-0,en
48700000-5,,2,Software package utilities,48000000-8,en
48710000-8,,3,Backup or recovery software package,48700000-5,en
48720000-1,,3,Bar coding software package,48700000-5,en
48730000-4,,3,Security software package,48700000-5,en
48731000-1,,4,File security software package,48730000-4,en
48732000-8,,4,Data security software package,48730000-4,en
48740000-7,,3,Foreign language_iso6391 translation software package,48700000-5,en
48750000-0,,3,Storage media loading software package,48700000-5,en
48760000-3,,3,Virus protection software package,48700000-5,en
48761000-0,,4,Anti-virus software package,48760000-3,en
48770000-6,,3,"General, compression and print utility software package",48700000-5,en
48771000-3,,4,General utility software package,48770000-6,en
48772000-0,,4,Compression utilities,48770000-6,en
48773000-7,,4,Print utility software package,48770000-6,en
48773100-8,,4,Print-spooling software package,48770000-6,en
48780000-9,,3,"System, storage and content management software package",48700000-5,en
48781000-6,,4,System management software package,48780000-9,en
48782000-3,,4,Storage management software package,48780000-9,en
48783000-0,,4,Content management software package,48780000-9,en
48790000-2,,3,Version checker software package,48700000-5,en
48800000-6,,2,Information systems and servers,48000000-8,en
48810000-9,,3,Information systems,48800000-6,en
48811000-6,,4,E-mail system,48810000-9,en
48812000-3,,4,Financial information systems,48810000-9,en
48813000-0,,4,Passenger information system,48810000-9,en
48813100-1,,4,Electronic bulletin boards,48810000-9,en
48813200-2,,4,Real-time passenger information system,48810000-9,en
48814000-7,,4,Medical information systems,48810000-9,en
4881en00-8,,4,Nursing information system,48810000-9,en
48814200-9,,4,Patient-administration system,48810000-9,en
48814300-0,,4,Theatre management system,48810000-9,en
48814400-1,,4,Clinical information system,48810000-9,en
48814500-2,,4,Casemix system,48810000-9,en
48820000-2,,3,Servers,48800000-6,en
48821000-9,,4,Network servers,48820000-2,en
48822000-6,,4,Computer servers,48820000-2,en
48823000-3,,4,File servers,48820000-2,en
48824000-0,,4,Printer servers,48820000-2,en
48825000-7,,4,Web servers,48820000-2,en
48900000-7,,2,Miscellaneous software package and computer systems,48000000-8,en
48910000-0,,3,"Computer game software package, family titles and screen savers",48900000-7,en
48911000-7,,4,Computer game software package,48910000-0,en
48912000-4,,4,Family titles,48910000-0,en
48913000-1,,4,Screen savers,48910000-0,en
48920000-3,,3,Office automation software package,48900000-7,en
48921000-0,,4,Automation system,48920000-3,en
48930000-6,,3,Training and entertainment software package,48900000-7,en
48931000-3,,4,Training software package,48930000-6,en
48932000-0,,4,Entertainment software package,48930000-6,en
48940000-9,,3,Pattern design and calendar software package,48900000-7,en
489en000-6,,4,Pattern design software package,48940000-9,en
48942000-3,,4,Calendar software package,48940000-9,en
48950000-2,,3,Boat-location and public address system,48900000-7,en
48951000-9,,4,Boat-location system,48950000-2,en
48952000-6,,4,Public address systems,48950000-2,en
48960000-5,,3,Drivers and system software package,48900000-7,en
48961000-2,,4,Ethernet drivers,48960000-5,en
48962000-9,,4,Graphics card drivers,48960000-5,en
48970000-8,,3,Print shop software package,48900000-7,en
48971000-5,,4,Address book making software package,48970000-8,en
48972000-2,,4,Label making software package,48970000-8,en
48980000-1,,3,Programming language_iso6391s and tools,48900000-7,en
48981000-8,,4,Compiling software packages,48980000-1,en
48982000-5,,4,Configuration management software package,48980000-1,en
48983000-2,,4,Development software package,48980000-1,en
48984000-9,,4,Graphical user interface (GUI) tools,48980000-1,en
48985000-6,,4,Programming language_iso6391s,48980000-1,en
48986000-3,,4,Program mdmdbing software package,48980000-1,en
48987000-0,,4,Debugging software package,48980000-1,en
48990000-4,,3,Spreadsheets and enhancement software package,48900000-7,en
48991000-1,,4,Spreadsheet software package,48990000-4,en
50000000-5,,1,Repair and maintenance services,"",en
50100000-6,,2,"Repair, maintenance and associated services of vehicles and related equipment",50000000-5,en
50110000-9,,3,Repair and maintenance services of motor vehicles and associated equipment,50100000-6,en
50111000-6,,4,"Fleet management, repair and maintenance services",50110000-9,en
50111100-7,,4,Vehicle-fleet management services,50110000-9,en
50111110-0,,4,Vehicle-fleet-support services,50110000-9,en
50112000-3,,4,Repair and maintenance services of cars,50110000-9,en
50112100-4,,4,Car repair services,50110000-9,en
50112110-7,,4,Body-repair services for vehicles,50110000-9,en
50112111-4,,4,Panel-beating services,50110000-9,en
50112120-0,,4,Windscreen replacement services,50110000-9,en
50112200-5,,4,Car maintenance services,50110000-9,en
50112300-6,,4,Car-washing and similar services,50110000-9,en
50113000-0,,4,Repair and maintenance services of buses,50110000-9,en
50113100-1,,4,Bus repair services,50110000-9,en
50113200-2,,4,Bus maintenance services,50110000-9,en
50114000-7,,4,Repair and maintenance services of trucks,50110000-9,en
5011en00-8,,4,Truck repair services,50110000-9,en
50114200-9,,4,Truck maintenance services,50110000-9,en
50115000-4,,4,Repair and maintenance services of motorcycles,50110000-9,en
50115100-5,,4,Motorcycle repair services,50110000-9,en
50115200-6,,4,Motorcycle maintenance services,50110000-9,en
50116000-1,,4,Maintenance and repair services related to specific parts of vehicles,50110000-9,en
50116100-2,,4,Electrical-system repair services,50110000-9,en
50116200-3,,4,Repair and maintenance services of vehicle brakes and brake parts,50110000-9,en
50116300-4,,4,Repair and maintenance services of vehicle gearboxes,50110000-9,en
511en000-2,,4,Installation services of petrol engines,51140000-5,en
50116400-5,,4,Repair and maintenance services of vehicle transmissions,50110000-9,en
50116500-6,,4,"Tyre repair services, including fitting and balancing",50110000-9,en
50116510-9,,4,Tyre-remoulding services,50110000-9,en
50116600-7,,4,Repair and maintenance services of starter motors,50110000-9,en
50117000-8,,4,Vehicle conversion and reconditioning services,50110000-9,en
50117100-9,,4,Motor vehicle conversion services,50110000-9,en
50117200-0,,4,Ambulance conversion services,50110000-9,en
50117300-1,,4,Reconditioning services of vehicles,50110000-9,en
50118000-5,,4,Automobile emergency road services,50110000-9,en
50118100-6,,4,Breakdown and recovery services for cars,50110000-9,en
50118110-9,,4,Vehicle towing-away services,50110000-9,en
50118200-7,,4,Breakdown and recovery services for commercial vehicles,50110000-9,en
50118300-8,,4,Breakdown and recovery services for buses,50110000-9,en
50118400-9,,4,Breakdown and recovery services for motor vehicles,50110000-9,en
50118500-0,,4,Breakdown and recovery services for motorcycles,50110000-9,en
50190000-3,,3,Demolition services of vehicles,50100000-6,en
50200000-7,,2,"Repair, maintenance and associated services related to aircraft, railways, roads and marine equipment",50000000-5,en
50210000-0,,3,"Repair, maintenance and associated services related to aircraft and other equipment",50200000-7,en
50211000-7,,4,Repair and maintenance services of aircraft,50210000-0,en
50211100-8,,4,Aircraft maintenance services,50210000-0,en
50211200-9,,4,Aircraft repair services,50210000-0,en
50211210-2,,4,Repair and maintenance services of aircraft engines,50210000-0,en
50211211-9,,4,Aircraft-engine maintenance services,50210000-0,en
50211212-6,,4,Aircraft-engine repair services,50210000-0,en
50211300-0,,4,Reconditioning services of aircraft,50210000-0,en
50211310-3,,4,Reconditioning services of aircraft engines,50210000-0,en
50212000-4,,4,Repair and maintenance services of helicopters,50210000-0,en
50220000-3,,3,"Repair, maintenance and associated services related to railways and other equipment",50200000-7,en
50221000-0,,4,Repair and maintenance services of locomotives,50220000-3,en
50221100-1,,4,Repair and maintenance services of locomotive gearboxes,50220000-3,en
50221200-2,,4,Repair and maintenance services of locomotive transmissions,50220000-3,en
50221300-3,,4,Repair and maintenance services of locomotive wheelsets,50220000-3,en
50221400-4,,4,Repair and maintenance services of locomotive brakes and brake parts,50220000-3,en
50222000-7,,4,Repair and maintenance services of rolling stock,50220000-3,en
50222100-8,,4,Repair and maintenance services of dampers,50220000-3,en
50223000-4,,4,Reconditioning services of locomotives,50220000-3,en
50224000-1,,4,Reconditioning services of rolling stock,50220000-3,en
5022en00-2,,4,Reconditioning services of rolling stock seats,50220000-3,en
50224200-3,,4,Reconditioning services of passenger coaches,50220000-3,en
50225000-8,,4,Railway-track maintenance services,50220000-3,en
50229000-6,,4,Demolition of rolling stock,50220000-3,en
50230000-6,,3,"Repair, maintenance and associated services related to roads and other equipment",50200000-7,en
50232000-0,,4,Maintenance services of public-lighting installations and traffic lights,50230000-6,en
50232100-1,,4,Street-lighting maintenance services,50230000-6,en
50232110-4,,4,Commissioning of public lighting installations,50230000-6,en
50232200-2,,4,Traffic-signal maintenance services,50230000-6,en
50240000-9,,3,"Repair, maintenance and associated services related to marine and other equipment",50200000-7,en
502en000-6,,4,Repair and maintenance services of ships,50240000-9,en
502en100-7,,4,Vessel repair services,50240000-9,en
502en200-8,,4,Ferry repair services,50240000-9,en
50242000-3,,4,Conversion services of ships,50240000-9,en
50243000-0,,4,Demolition services of ships,50240000-9,en
50244000-7,,4,Reconditioning services of ships or boats,50240000-9,en
50245000-4,,4,Upgrading services of ships,50240000-9,en
50246000-1,,4,Harbour equipment maintenance services,50240000-9,en
50246100-2,,4,Dry-docking services,50240000-9,en
50246200-3,,4,Buoy maintenance services,50240000-9,en
50246300-4,,4,Repair and maintenance services of floating structures,50240000-9,en
50246400-5,,4,Repair and maintenance services of floating platforms,50240000-9,en
50300000-8,,2,"Repair, maintenance and associated services related to personal computers, office equipment, telecommunications and audio-visual equipment",50000000-5,en
50310000-1,,3,Maintenance and repair of office machinery,50300000-8,en
50311000-8,,4,Maintenance and repair of office accounting machinery,50310000-1,en
50311400-2,,4,Maintenance and repair of calculators and accounting machinery,50310000-1,en
50312000-5,,4,Maintenance and repair of computer equipment,50310000-1,en
50312100-6,,4,Maintenance and repair of mainframe computers,50310000-1,en
50312110-9,,4,Maintenance of mainframe computers,50310000-1,en
50312120-2,,4,Repair of mainframe computers,50310000-1,en
50312200-7,,4,Maintenance and repair of minicomputers,50310000-1,en
50312210-0,,4,Maintenance of minicomputers,50310000-1,en
50312220-3,,4,Repair of minicomputers,50310000-1,en
50312300-8,,4,Maintenance and repair of data network equipment,50310000-1,en
50312310-1,,4,Maintenance of data network equipment,50310000-1,en
50312320-4,,4,Repair of data network equipment,50310000-1,en
50312400-9,,4,Maintenance and repair of microcomputers,50310000-1,en
50312en0-2,,4,Maintenance of microcomputers,50310000-1,en
50312420-5,,4,Repair of microcomputers,50310000-1,en
50312600-1,,4,Maintenance and repair of information technology equipment,50310000-1,en
50312610-4,,4,Maintenance of information technology equipment,50310000-1,en
50312620-7,,4,Repair of information technology equipment,50310000-1,en
50313000-2,,4,Maintenance and repair of reprographic machinery,50310000-1,en
50313100-3,,4,Photocopier repair services,50310000-1,en
50313200-4,,4,Photocopier maintenance services,50310000-1,en
50314000-9,,4,Repair and maintenance services of facsimile machines,50310000-1,en
50315000-6,,4,Repair and maintenance services of telephone-answering machines,50310000-1,en
50316000-3,,4,Maintenance and repair of ticket-issuing machinery,50310000-1,en
50317000-0,,4,Maintenance and repair of ticket-validation machinery,50310000-1,en
50320000-4,,3,Repair and maintenance services of personal computers,50300000-8,en
50321000-1,,4,Repair services of personal computers,50320000-4,en
50322000-8,,4,Maintenance services of personal computers,50320000-4,en
50323000-5,,4,Maintenance and repair of computer peripherals,50320000-4,en
50323100-6,,4,Maintenance of computer peripherals,50320000-4,en
50323200-7,,4,Repair of computer peripherals,50320000-4,en
50324000-2,,4,Support services of personal computers,50320000-4,en
5032en00-3,,4,System maintenance services,50320000-4,en
50324200-4,,4,Preventive maintenance services,50320000-4,en
50330000-7,,3,Maintenance services of telecommunications equipment,50300000-8,en
50331000-4,,4,Repair and maintenance services of telecommunications lines,50330000-7,en
50332000-1,,4,Telecommunications-infrastructure maintenance services,50330000-7,en
50333000-8,,4,Maintenance services of radio-communications equipment,50330000-7,en
50333100-9,,4,Repair and maintenance services of radio transmitters,50330000-7,en
50333200-0,,4,Repair and maintenance services of radiotelephony apparatus,50330000-7,en
50334000-5,,4,Repair and maintenance services of line telephony and line telegraphy equipment,50330000-7,en
5033en00-6,,4,Repair and maintenance services of line telephony equipment,50330000-7,en
5033en10-9,,4,Telephone network maintenance services,50330000-7,en
5033en20-2,,4,Upgrade services of telephone switching equipment,50330000-7,en
5033en30-5,,4,Repair and maintenance services of telephone switching apparatus,50330000-7,en
5033en40-8,,4,Repair and maintenance services of telephone sets,50330000-7,en
50334200-7,,4,Repair and maintenance services of line telegraphy equipment,50330000-7,en
50334300-8,,4,Repair and maintenance services of line telex equipment,50330000-7,en
50334400-9,,4,Communications system maintenance services,50330000-7,en
50340000-0,,3,Repair and maintenance services of audio-visual and optical equipment,50300000-8,en
503en000-7,,4,Repair and maintenance services of television equipment,50340000-0,en
503en100-8,,4,Repair and maintenance services of videotext equipment,50340000-0,en
503en200-9,,4,Repair and maintenance services of television transmitters,50340000-0,en
50342000-4,,4,Repair and maintenance services of audio equipment,50340000-0,en
50343000-1,,4,Repair and maintenance services of video equipment,50340000-0,en
50344000-8,,4,Repair and maintenance services of optical equipment,50340000-0,en
5034en00-9,,4,Repair and maintenance services of photographic equipment,50340000-0,en
50344200-0,,4,Repair and maintenance services of cinematographic equipment,50340000-0,en
50400000-9,,2,Repair and maintenance services of medical and precision equipment,50000000-5,en
50en0000-2,,3,"Repair and maintenance services of measuring, mdmdbing and checking apparatus",50400000-9,en
50en1000-9,,4,Repair and maintenance services of measuring apparatus,50en0000-2,en
50en1100-0,,4,Repair and maintenance services of water meters,50en0000-2,en
50en1200-1,,4,Repair and maintenance services of gas meters,50en0000-2,en
50en1300-2,,4,Repair and maintenance services of electricity meters,50en0000-2,en
50en1400-3,,4,Repair and maintenance services of tachometers,50en0000-2,en
50en1500-4,,4,Repair and maintenance services of industrial time-measuring equipment,50en0000-2,en
50en2000-6,,4,Repair and maintenance services of mdmdbing apparatus,50en0000-2,en
50en3000-3,,4,Repair and maintenance services of checking apparatus,50en0000-2,en
50en3100-4,,4,Repair and maintenance services of gas-detection equipment,50en0000-2,en
50en3200-5,,4,Repair and maintenance services of firefighting equipment,50en0000-2,en
50420000-5,,3,Repair and maintenance services of medical and surgical equipment,50400000-9,en
50421000-2,,4,Repair and maintenance services of medical equipment,50420000-5,en
50421100-3,,4,Repair and maintenance services of wheelchairs,50420000-5,en
50421200-4,,4,Repair and maintenance services of X-ray equipment,50420000-5,en
50422000-9,,4,Repair and maintenance services of surgical equipment,50420000-5,en
50430000-8,,3,Repair and maintenance services of precision equipment,50400000-9,en
50431000-5,,4,Repair and maintenance services of watches,50430000-8,en
50432000-2,,4,Repair and maintenance services of clocks,50430000-8,en
50433000-9,,4,Calibration services,50430000-8,en
50500000-0,,2,"Repair and maintenance services for pumps, valves, taps and metal containers and machinery",50000000-5,en
50510000-3,,3,"Repair and maintenance services of pumps, valves, taps and metal containers",50500000-0,en
50511000-0,,4,Repair and maintenance services of pumps,50510000-3,en
50511100-1,,4,Repair and maintenance services of liquid pumps,50510000-3,en
50511200-2,,4,Repair and maintenance services of gas pumps,50510000-3,en
50512000-7,,4,Repair and maintenance services of valves,50510000-3,en
50513000-4,,4,Repair and maintenance services of taps,50510000-3,en
50514000-1,,4,Repair and maintenance services of metal containers,50510000-3,en
5051en00-2,,4,Repair and maintenance services of tanks,50510000-3,en
50514200-3,,4,Repair and maintenance services of reservoirs,50510000-3,en
50514300-4,,4,Sleeving repair services,50510000-3,en
